date,Battery (Charging) -  GWh,Pumps -  GWh,Coal (Brown) -  GWh,Coal (Black) -  GWh,Bioenergy (Biomass) -  GWh,Distillate -  GWh,Gas (Steam) -  GWh,Gas (CCGT) -  GWh,Gas (OCGT) -  GWh,Gas (Reciprocating) -  GWh,Gas (Waste Coal Mine) -  GWh,Battery (Discharging) -  GWh,Hydro -  GWh,Wind -  GWh,Solar (Utility) -  GWh,Solar (Rooftop) -  GWh,Wind (Curtailment) -  GWh,Solar (Utility) (Curtailment) -  GWh,Coal (Brown) Emissions Vol - tCO₂e,Coal (Black) Emissions Vol - tCO₂e,Bioenergy (Biomass) Emissions Vol - tCO₂e,Distillate Emissions Vol - tCO₂e,Gas (Steam) Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Gas (Reciprocating) Emissions Vol - tCO₂e,Gas (Waste Coal Mine) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Volume Weighted Price - AUD/MWh,Battery (Charging) Market Value - AUD,Pumps Market Value - AUD,Coal (Brown) Market Value - AUD,Coal (Black) Market Value - AUD,Bioenergy (Biomass) Market Value - AUD,Distillate Market Value - AUD,Gas (Steam) Market Value - AUD,Gas (CCGT) Market Value - AUD,Gas (OCGT) Market Value - AUD,Gas (Reciprocating) Market Value - AUD,Gas (Waste Coal Mine) Market Value - AUD,Battery (Discharging) Market Value - AUD,Hydro Market Value - AUD,Wind Market Value - AUD,Solar (Utility) Market Value - AUD,Solar (Rooftop) Market Value - AUD
1/05/2024,-70.23,-158.87,2950.53,8011.82,19.64,4.32,146.49,488.58,520.91,47.78,50.83,56.19,1162.38,2011.11,1003.76,1482.2,0,0,3482873.94,7149346.5,570.26,4202.12,81466.86,220489.05,317921.49,28175.81,31573.95,638.37,189.48,5627480.29,5678862.57,409026098.9,1462217193,5281285.7,4612151.48,28123881.67,105826509.9,195538623,9648000.59,4707253.5,19087031.32,389755982.7,259089285.6,77717096.45,95009230.11
1/06/2024,-69.88,-162.12,3077.78,8449.64,28.91,11.44,193.38,801.05,630.95,47.63,45.32,56.77,1236.39,1964.64,887.35,1247.77,0,0,3640433.03,7565904,839.41,11875.27,108737.54,371333.06,392718.52,28088.34,27940.91,658.53,163.34,7293062.44,6036348.78,516952605,1260707551,4389865.39,4084737.73,46460297.66,162570384.4,159903421.9,11559068.36,5718387.05,13638572.55,266588705.5,235554362.6,67142899.62,91843153.2
1/07/2024,-80.83,-162.85,3107.36,8302.39,36.05,2.54,236.92,759.73,471.58,42.11,34.38,65.5,1263.86,2923.71,971.02,1453.63,0,0,3691291.19,7433656.67,985.44,2798.87,132682.06,362780.54,290197.89,24834.07,21063.7,615.65,157.1,6375895.41,5389149.49,475569932.7,1130590563,4656971.86,6369032.01,72454753.07,188081759.2,170130273.1,15356576.24,4224191,22516768.12,288566783.9,319916391.1,56552121.36,79662214.58
1/08/2024,-81.93,-188.24,2594.17,7358.7,37.01,1.94,113.08,637.41,392.52,33.65,38.56,64.63,1115.19,2934.99,1118.3,1836.45,209.07,176.3,3099949.23,6568665.47,1185.1,1945.01,64659.88,305545.25,239573.7,19842.02,23783.02,573.41,184.28,3764909.32,2804532.32,433719837.8,1343521104,6345649.51,3772003.89,24722918.29,166535850.4,215826186.2,12607982.46,4805341.3,37244198.48,335279682.5,198182416.5,56684183.36,48006706.8
1/09/2024,-65.9,-206.44,2473.5,6178.95,54.44,1.31,60.65,287.41,150.31,9.31,28.15,51.16,1160.57,3070.77,1137.29,2301.78,347.07,419.69,2943033.65,5497681.49,1546.57,1429.07,34875.17,141662.66,97723.18,5489.37,17495.84,523.62,56.45,-514366.3,-4708259.99,70833299.58,420587361,3106333.47,1807011.87,4105771.32,32095164.76,39090903.78,1485750.58,1346962.37,9244682.19,72184488.21,77582775.21,-5622481.34,-40262004.09
1/10/2024,-91.99,-160.83,2143.2,6327.28,52.97,4.79,51.23,259.61,110.21,15.62,28.13,68.95,1260.72,2514.46,1449.5,2842.14,284.58,474,2550214.97,5619293.42,1512.43,3417.05,29496.45,131822.49,72786.49,9211.27,17308.7,499.83,70.82,-275589.7,-2659431.28,77103864.85,564100117.9,4191556.3,1005012.93,1987364.15,32443153.03,20070155.3,2642603.47,2034946.45,7549006.27,112683699.6,103313888.2,21603812.73,15513057.25
1/11/2024,-85.85,-189.98,2245.36,6486.39,50.55,8.71,88.61,449.5,282.53,31.29,31.11,65.6,1285.26,2201.35,1568.18,2796.28,230.12,285.31,2665697.84,5792207.68,1430.21,8729.67,50718.58,213749.57,174796.99,18449.95,19214.13,516.61,189.18,3017194.6,7764664.11,176613156.8,1432842277,9684284.86,16505489.4,9603942.46,117991771.2,158710855.6,4568951.44,5904747.6,23803674.95,332710508.6,246723890.4,143418150.1,209210937.5
1/12/2024,-87.81,-226.17,2239.93,7265.45,33.66,13.21,99.6,453.65,272.49,24.75,35.27,66.78,1012.5,2260.11,1866.36,3347.46,290.57,427.27,2658722.2,6497830.74,1036.96,13592.63,56926.72,215092.65,166744.14,14593.46,21654.8,516.47,133.13,1579341.69,6103178.96,149614884.4,1112596714,5819337.37,8429025.34,12552364.94,98360345.4,90715063.16,4271688.83,4837699.75,16604209.54,185353455.2,170774925.5,127994355.9,167060549
1/01/2025,-92.03,-166.66,2466.26,7455,25.13,4.32,69.97,401.83,132.1,30.23,28.63,70.29,866.31,2485.49,1919.27,3119.75,232.29,347.86,2919033.15,6669117.58,797.12,4553.36,39945.32,189013.81,81687.36,17826.55,17685.11,528.26,102.46,448272.73,1642588.56,149500107.1,855471444.3,2284349.41,7873147.14,6519751.33,80249891.18,52106651.54,4263586.77,3837524.79,15230681.99,124694003.4,168061026.2,84313607.74,85744823.53
1/02/2025,-88.86,-156.56,2231.94,6877.7,15.12,2.06,77.75,408.03,191.31,23.64,37,66.94,871.9,2442.91,1704.69,2722.83,214.28,261.47,2647711.79,6144608.51,586.32,2292.08,44165.33,196409,115150.32,13937.7,22823.72,527.17,97.16,1457935.97,1135272.22,188284580.3,643151294,1572554.45,1507854.51,19811907.78,57047931.72,47552967.24,7910489.39,2846856.86,16412948.16,130838268.9,184441748.9,77078523.59,97816255.22
1/03/2025,-100.27,-147.8,2709.49,7849.03,15.58,0.18,67.64,374.84,132.22,23.6,34.53,73.89,957.87,2667.76,1529.92,2329.38,145.4,156.9,3222173.6,7012554.19,580.08,227.69,38684.26,181152.32,80056.1,13915.23,21446.52,570.84,87.96,2642117.95,2731393.84,196156513.3,738937067.6,1733878.2,57821.55,7184932.76,45663589.8,25861817.47,3432049.4,2744923.91,11332571.88,126335511.4,167910288.6,55770430.88,62589212.43
1/04/2025,-123.31,-141.86,2743.39,6589.65,0.92,0.37,79.93,429.73,166.63,42.57,30.13,95.02,1026.02,2077.46,1402.36,2037.75,124.69,192.07,3267133.5,5922641.47,268.06,305.3,45839.11,193156.6,106601.83,25103.49,18530.35,582.11,104.78,3585694.82,985608.95,231918145.3,753886127.5,676342.51,121528.99,11141793.22,62957122.69,39532058.55,6407228.5,2929786.28,17520881.8,146753516.7,156792091.8,48634002.62,47445637.6
1/05/2025,-138.7,-152.61,2821.46,7317.8,2.2,3.13,83.24,487.29,341.33,39.3,27.96,109.61,1251.3,2616.28,1199.8,1660.9,198.97,95.93,3341623.16,6575370.39,351.69,2616.82,47196.02,211605.8,201550.66,23172.43,17071.54,589.72,110.96,7022817.85,4032936.83,252381258.4,874871857.3,1279625.03,537316.65,11644287.83,72000391.26,70127097.14,6238937.67,2642590.65,21504811.28,208359441.5,166972930.5,58595135.81,62562197.51
1/06/2025,-174.93,-159.98,2705.38,8060.43,23.26,1.62,229.11,590.53,642.8,66.52,23.66,143.58,1375.82,2933.23,1027.94,1445.95,131.31,45.46,3183490.77,7225772.67,924.3,1770.98,127597.25,246059.93,406581.68,39224.95,14455.78,593.92,274.69,16182507.91,7004686.18,716917648.6,1937622129,8518882.61,712782.45,116087426.4,249229661.9,478213655.3,30822749.44,4269713.4,105329400.1,605908380.3,327932714.5,69984297.03,97116743.49
1/07/2025,-174.49,-155.76,3023.9,8115.8,44.72,3.31,114.1,564.72,351.63,45.47,26.54,144.08,1157.41,3742.91,1135.6,1599.44,190.56,114.06,3592268.44,7280683.43,1482.6,4284.64,64029.41,244494.82,217522.26,26813.95,16236.93,579.95,104.99,9338616.87,2601830.06,274789989.1,813928658.8,4906140.87,4262085.17,32477292.06,111760204.3,98963675.58,16594262.47,2217423.44,28576242.5,156425701.1,256495584.9,46246437.76,50978153.65
1/08/2025,-191.92,-163.95,2767.59,7615.22,41.11,0.62,109.35,704.33,329.71,43.29,20.98,155.42,1140.09,3192.02,1295.99,2042.09,194.76,284.49,3298720.63,6811171.91,1317.06,669.45,61839.27,325413.93,200866.59,25530.81,12626.57,562.15,104.8,8042902.53,889220.15,282994815.3,788422493.6,4457679.37,162518.86,19118828.3,98030367.64,60038196.49,7424409.92,1658067.23,27108831.28,170368674.4,239185814.4,43625626.96,47743597.46
1/09/2025,-185.07,-220.46,1976.88,6290.19,37.5,1.41,100.19,315.39,178.81,17.33,22.82,150.97,1117.04,3388.46,1322.32,2614.04,496.27,484.08,2330070.65,5605378.51,1325.57,1338.01,56083.79,148514.32,110148.74,10220.23,13788.58,483.24,71.12,1722530.42,-2342066.54,136303759.9,497595805.7,3196390.59,442284.16,12427302.11,38100973.79,31612107.87,2754126.6,1239027.84,19044142.24,82592871.45,153720776.3,9116254.63,2787185.65
1/10/2025,-213.86,-190.02,1969.23,6356.38,52.37,1.92,79.95,266.51,205.2,29.71,27.98,170.41,1154.14,3170.78,1672.38,3038.97,551.61,595.82,2358672.75,5665694.65,1669.11,1846.51,45900.36,128971.58,120193.64,17522.91,16939.11,469.73,69.92,2021044.16,-1574190.1,124605475.9,511321024.4,4149188.45,333451.44,6979217.77,28589943.77,30122753.78,4107519.33,1618872.56,19810741.8,86709787.41,144289045.3,30233607.3,21480090.25
1/11/2025,-221.77,-189.96,2075.16,6258.41,36.15,1.13,31.79,269.18,143.53,19.28,24.35,175.56,1008.42,3056.95,1814.96,3119.31,572.01,598.81,2474006.42,5591624.84,1233.37,1175.1,18302.7,129487.02,84403.64,11369,14799.28,472.49,67.31,-175627.6,-228636.42,87097065.41,515472459.1,2845538.37,372739.07,1333247.53,27128567.29,17241668.34,2255273.7,1582217.53,20040834.95,82900461.53,133119260.1,46470944.44,28951960.51
1/12/2025,-300.9,-185.59,2170.78,6657.17,24.36,1.12,56.22,284.37,147.98,21.71,27.37,248.08,974.24,2806.78,2124.14,3577.13,512.66,690.05,2576208.55,5935102.35,891.28,980.67,31910.71,135237.65,90233.84,12802.97,16731.3,472.24,66.52,-890153.78,848056.78,82022716.99,494554103.7,1876037.83,360766.74,4736498.72,30073669.36,27196522.72,3126939.21,1518898.79,22934075.33,99333585.67,131370153.7,60760436.61,61869217.57
1/01/2026,-317.06,-157.64,2441.92,6989.83,40.74,0.49,71.1,242.52,139.72,12.54,23.47,254.58,1000.54,3086.35,2234.23,3464.39,356.09,431.07,2900591.68,6247803.73,1336.21,554.18,40477.39,119200.33,85915.78,7395.9,14244.34,482.26,86.64,4507833.72,2723120.51,120298027.3,532948010.8,3023830.44,663033.76,43788745.59,67027199.63,76524452.66,13629413.4,1554679.09,59356272.84,131696617.2,187378808.6,74422531.39,113697824.1
